Id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,label
1159,17,2,34,0,19,0.0,0,3,1,2,1.0,2,0.010697787819228009,0.021395575638456017,0.001890359168241966,0.003780718336483932,0.003766478342749529,0.007532956685499058,0.058823529411764705,0.11764705882352941,0.0019455252918287938,0.0038910505836575876,0.00011444266422522316,0.00022888532845044633,0.11764705882352941,1,0.0031937661489191724,0.02855977389887699,0.00017361269516854877,0.0016286644951140066,0.0003467082615499401,0.0032520325203252032,0.058823529411764705,0.5,0.00017387204009224877,0.0016313213703099511,8.693602004612438e-05,0.0008156606851549756,0
1160,199,1,199,0,200,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1161,73,1,73,0,74,0.0,0,10,3,7,6.0,6,0.0011101652656604053,0.0011101652656604053,1.4992503748125937e-05,1.4992503748125937e-05,2.9984557952654385e-05,2.9984557952654385e-05,0.0821917808219178,0.0821917808219178,1.4995014157792534e-05,1.4995014157792534e-05,2.0541115284647307e-07,2.0541115284647307e-07,0.0821917808219178,1,0.007667451720850646,0.23570226039551587,0.0011357149805083734,0.05555555555555555,0.0021835579512585004,0.10526315789473684,0.0821917808219178,1.0,0.0011357149805083734,0.05555555555555555,0.0011357149805083734,0.05555555555555555,0
1162,24,1,24,0,25,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1163,256,1,256,0,257,0.0,0,3,0,3,3.0,3,0.0028279545815941953,0.0028279545815941953,0.0006453000645300065,0.0006453000645300065,0.0012897678417884782,0.0012897678417884782,0.01171875,0.01171875,0.0006824385805277526,0.0006824385805277526,2.6657757051865334e-06,2.6657757051865334e-06,0.01171875,1,0.0006776677960780239,0.09667364890456635,4.836415952781767e-05,0.009345794392523364,9.60123990193655e-05,0.018518518518518517,0.01171875,1.0,4.836415952781767e-05,0.009345794392523364,4.836415952781767e-05,0.009345794392523364,0
1164,1051,4,4204,0,1055,0.0,0,197,41,156,36.25,89,0.003928488457051964,0.009668305201452919,0.0007049388157658316,0.0018905021173623714,0.0014079260433013036,0.0037738697260170577,0.034490960989533775,0.08468125594671741,0.0007650293025708258,0.001964868157346642,7.279060918847059e-07,1.8695225093688317e-06,0.1379638439581351,3,0.009110376778256496,0.22360679774997896,0.002815756460156743,0.125,0.005383090446129889,0.2222222222222222,0.034490960989533775,0.75,0.0032823262868734095,0.2,0.0008205815717183524,0.05,0
1165,4102,1,4102,0,4103,0.0,0,292,35,257,256.0,256,0.03563988894561952,0.03563988894561952,0.015586945932781296,0.015586945932781296,0.030695443645083934,0.030695443645083934,0.062408581179912236,0.062408581179912236,0.020352997296867546,0.020352997296867546,4.961725328344112e-06,4.961725328344112e-06,0.062408581179912236,1,0.004147369788483569,0.5773502691896258,0.0004523119874337414,0.3333333333333333,0.0008473694708492459,0.5,0.062408581179912236,1.0,0.0004523119874337414,0.3333333333333333,0.0004523119874337414,0.3333333333333333,0
1166,9,1,9,0,10,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1167,915,5,4575,1,919,0.001088139281828074,0,130,7,124,23.2,53,0.029449507483479638,0.0747789134240412,0.014628204296668848,0.03756201275690999,0.02835683554969835,0.07240437158469945,0.03832839740907933,0.0965391621129326,0.02312316850021371,0.05792349726775956,3.9449589784111964e-05,0.00010550728099774056,0.126775956284153,4,0.00423941600501935,0.13483997249264842,0.0008788132298799719,0.06666666666666667,0.0017253309043283654,0.125,0.025355191256830566,0.8,0.0009511038939658765,0.09090909090909091,0.00019022077879317535,0.01818181818181818,0
1168,1817,4,7268,2,1819,0.0010995052226498076,0,1514,144,1372,341.0,628,0.022025341892543803,0.03969461985844395,0.0036468388235131434,0.005644090305444887,0.007262194376530963,0.011224826675470452,0.18883956708824431,0.3456246560264172,0.00461295362774793,0.009356081452944413,3.1813615435210973e-06,7.719539152594401e-06,0.7506879471656577,4,0.03847297753296329,0.4082482904638631,0.010668592952831416,0.25,0.020072194638866905,0.4,0.18849752339020368,1.0,0.012548172916795669,0.3333333333333333,0.003343427378896221,0.125,0
1169,145,19,2755,0,164,0.0,0,337,96,241,12.263157894736842,34,0.004599670521983945,0.010231291516721353,0.00028961395045805463,0.0010732904017172647,0.0005789665810591823,0.0021442793689692144,0.08457350272232307,0.23448275862068965,0.000291347742261975,0.001084178734608534,2.009294774220517e-06,7.477094721438166e-06,1.606896551724138,13,0.02444948814657018,0.1990690407173758,0.008180585188890373,0.08333333333333333,0.015817515322998313,0.15384615384615385,0.08664549304295217,0.6842105263157895,0.009855892550726523,0.09411764705882353,0.0006277833090187204,0.008771929824561403,0
1170,349,1,349,0,350,0.0,0,75,26,49,48.0,48,0.06828053215835021,0.06828053215835021,0.027955736750145604,0.027955736750145604,0.054390934844192634,0.054390934844192634,0.13753581661891118,0.13753581661891118,0.03389830508474576,0.03389830508474576,9.712981399640619e-05,9.712981399640619e-05,0.13753581661891118,1,0.00556057840248368,0.07856742013183861,0.00025968397859208017,0.006172839506172839,0.0005178182540586491,0.012269938650306749,0.13753581661891118,1.0,0.00025968397859208017,0.006172839506172839,0.00025968397859208017,0.006172839506172839,0
1171,1252,1,1252,0,1253,0.0,0,158,39,119,119.0,119,0.05353172444463712,0.05353172444463712,0.023425196850393702,0.023425196850393702,0.04577803423735334,0.04577803423735334,0.0950479233226837,0.0950479233226837,0.030149480618191032,0.030149480618191032,2.4081054806861847e-05,2.4081054806861847e-05,0.0950479233226837,1,0.004183407927693531,0.12216944435630522,0.00022640210846329355,0.014925373134328358,0.0004505204344103921,0.029411764705882353,0.0950479233226837,1.0,0.00022640210846329355,0.014925373134328358,0.00022640210846329355,0.014925373134328358,0
1172,22,1,22,0,23,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1173,1963,2,3926,1,1964,0.0005091649694501018,0,1124,211,914,454.5,562,0.036217696715574045,0.038017514043634605,0.00574206051984618,0.006498492424668052,0.011417430115739756,0.012913069365882704,0.23153336729495672,0.2862964849719817,0.005874836228842275,0.006701299704524826,2.992784630077573e-06,3.4138052493758663e-06,0.4630667345899134,2,0.023238399177358836,0.2886751345948129,0.0029816678097340623,0.14285714285714285,0.005841773334020128,0.25,0.2315333672949567,1.0,0.0030243260854618584,0.16666666666666666,0.0015121630427309292,0.08333333333333333,0
1174,1174,1,1174,0,1175,0.0,0,11,1,10,10.0,10,0.009351611860693382,0.009351611860693382,0.004677268475210477,0.004677268475210477,0.00931098696461825,0.00931098696461825,0.01026694045174538,0.01026694045174538,0.008517887563884156,0.008517887563884156,8.745264439306115e-06,8.745264439306115e-06,0.008517887563884156,1,0.00020227359069204627,0.04647394123401731,5.381195953049229e-06,0.0021598272138228943,1.0750887246603162e-05,0.004310344827586207,0.008517887563884156,1.0,5.381195953049229e-06,0.0021598272138228943,5.381195953049229e-06,0.0021598272138228943,0
1175,274,14,3836,0,288,0.0,0,116,23,93,6.642857142857143,39,0.0025189484632822945,0.005549939656315777,0.0005488813742951128,0.0019083969465648854,0.0010964445712438298,0.0038095238095238095,0.024267891935906005,0.14233576642335766,0.000725201955741379,0.0036496350364963502,2.7339040899121157e-06,1.4540378631459563e-05,0.33941605839416056,5,0.010950683694030282,0.23145502494313785,0.004436497857959949,0.13043478260869565,0.008554384888684527,0.23076923076923078,0.02531273471054494,0.35714285714285715,0.006103883953380135,0.21428571428571427,0.0005123296066366853,0.017857142857142856,0
1176,216,8,1728,0,224,0.0,0,366,131,235,28.25,49,0.009175518282358157,0.014793634092944201,0.0008130831979448762,0.0022049559008819825,0.001624005108457418,0.004400209533787323,0.13078703703703703,0.22685185185185186,0.0008240779868856341,0.002251045128095187,3.815175865211269e-06,1.0421505222662904e-05,1.0462962962962963,7,0.013493900885896802,0.10502100630210073,0.0017973281372874789,0.02857142857142857,0.003554089894687659,0.05555555555555555,0.13078703703703703,0.875,0.0018654390914822963,0.03571428571428571,0.00023317988643528704,0.004464285714285714,0
1177,45,1,45,0,46,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1178,375,7,2625,2,380,0.005263157894736842,0,511,148,365,50.0,117,0.012481475129135786,0.02218011035530855,0.0018030121205780873,0.004888647474198805,0.003595574851003664,0.00972972972972973,0.13333333333333333,0.312,0.0018714170380060308,0.005124555160142348,4.990445434682748e-06,1.3665480427046263e-05,0.9333333333333333,7,0.024576494412991968,0.27153769332085226,0.006854445294510035,0.125,0.013079710259109688,0.2222222222222222,0.13485079365079375,1.0,0.008498425045787095,0.14285714285714285,0.0014308407661782017,0.07142857142857142,0
1179,1129,9,10161,0,1138,0.0,0,121,19,102,11.11111111111111,21,0.0011244302877791176,0.0018836934296028425,0.0001303715011514541,0.0001888625080941075,0.0002607045479356655,0.00037765369156483506,0.009841551028442082,0.018600531443755536,0.00013234351591610188,0.00019076341702699756,1.1722189186545781e-07,1.6896671127280564e-07,0.08857395925597875,9,0.003574629934939646,0.251259453814803,0.0013578940124875356,0.12,0.0025517522638998998,0.21428571428571427,0.009939966538726499,1.0,0.0017412422997586067,0.15789473684210525,0.0002044064233381142,0.018518518518518517,0
1180,27,1,27,0,28,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1181,146,6,876,0,152,0.0,0,5,0,5,0.8333333333333334,5,0.007269776702641857,0.043618660215851146,0.0036075036075036075,0.021645021645021644,0.007062146892655367,0.0423728813559322,0.009259259259259259,0.05555555555555555,0.005707762557077625,0.03424657534246575,6.341958396752917e-05,0.000380517503805175,0.03424657534246575,1,0.0003777539338778529,0.01554174680400523,2.653271174276706e-05,0.0014388489208633094,5.301392898275852e-05,0.0028735632183908046,0.005707762557077625,0.16666666666666666,2.6662330101080378e-05,0.0014492753623188406,4.443721683513396e-06,0.00024154589371980676,0
1182,273,3,819,1,275,0.0036363636363636364,0,128,35,94,27.666666666666668,63,0.0041616509713692474,0.00811636844871634,0.000323921101171184,0.0008890864636585908,0.0006473111307033506,0.0017765933821896514,0.10134310134310136,0.23076923076923078,0.00032729978108607155,0.000899199712256092,1.1989002970185771e-06,3.293771839765905e-06,0.304029304029304,2,0.015509855795166488,0.2886751345948129,0.0040110641885861276,0.16666666666666666,0.007518653141780454,0.2857142857142857,0.10134310134310129,0.6666666666666666,0.004740570882663852,0.25,0.001580190294221284,0.08333333333333333,0
1183,1990,2,3980,1,1991,0.0005022601707684581,0,1028,176,853,415.5,771,0.018882905775726138,0.01980201344309504,0.004486126237682031,0.007961783439490446,0.008908343173715054,0.01579778830963665,0.20879396984924625,0.38743718592964826,0.005857452184603487,0.010702818408847663,2.9434433088459733e-06,5.37830070796365e-06,0.41758793969849245,2,0.031102148065903105,0.5,0.008733424951120724,0.3333333333333333,0.015752965237933663,0.5,0.20879396984924622,1.0,0.010016087464302664,0.5,0.005008043732151332,0.25,0
1184,40,15,600,0,55,0.0,0,7,3,4,0.26666666666666666,4,4.8308132383490935e-05,0.000724621985752364,3.500348065860799e-07,5.2505220987911985e-06,7.000659374604846e-07,1.0500989061907268e-05,0.006666666666666667,0.1,3.5005134815713277e-07,5.250770222356992e-06,8.75128370392832e-09,1.312692555589248e-07,0.1,1,0.006266316064970965,0.06454972243679027,0.0032274865591397847,0.03333333333333333,0.006253054740957967,0.06451612903225806,0.006666666666666666,0.06666666666666667,0.005892565359477124,0.0625,0.0003928376906318082,0.004166666666666667,0
1185,10,2,20,0,12,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1186,22,2,44,0,24,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1187,668,1,668,0,669,0.0,0,4,0,4,2.0,2,0.0010802909978565292,0.0010802909978565292,0.0003450060376056581,0.0003450060376056581,0.0006897740989825832,0.0006897740989825832,0.0029940119760479044,0.0029940119760479044,0.0003897875657766517,0.0003897875657766517,5.835143200249277e-07,5.835143200249277e-07,0.0029940119760479044,1,0.0005416218546032776,0.25,0.0001122754491017964,0.0625,0.00021308146234763587,0.11764705882352941,0.0029940119760479044,1.0,0.0001122754491017964,0.0625,0.0001122754491017964,0.0625,0
1188,56,14,784,1,69,0.014492753623188406,0,66,11,56,3.7142857142857144,13,0.0034558442957508726,0.011798492230156943,0.00029146460246958405,0.001391304347826087,0.0005824783732551093,0.0027787426189649182,0.0663265306122449,0.23214285714285715,0.00029497692279698056,0.0014169323414806943,5.267445049946082e-06,2.5302363240726685e-05,0.9285714285714286,6,0.012559672832803005,0.06131393394849658,0.002973439643888053,0.03125,0.005873075439506983,0.06060606060606061,0.0663265306122449,0.42857142857142855,0.00360326987754073,0.05263157894736842,0.00025737641982433786,0.0037593984962406013,0
1189,137,109,14933,4,242,0.01652892561983471,0,1984,622,1366,11.871559633027523,37,0.009380741766943349,0.05530531538084434,0.0016306849627335835,0.011363636363636364,0.003245822414353096,0.02247191011235955,0.08665371994910599,0.27007299270072993,0.0017610620212361663,0.01391304347826087,1.2854467308293174e-05,0.00010155506188511583,9.445255474452555,73,0.04836548169270372,0.3493395902228605,0.02109749552837838,0.2097560975609756,0.039156600954638916,0.3467741935483871,0.10040790442718363,0.6697247706422018,0.02874938541466531,0.30935251798561153,0.0003899410081903021,0.0034658511722731908,0
1190,185,3,555,0,188,0.0,0,28,9,19,6.333333333333333,8,0.001619405783457777,0.0020160370996173483,7.977601030808086e-05,9.379433247746005e-05,0.00015953907135709782,0.00018757107185144372,0.03423423423423424,0.043243243243243246,7.999645618341237e-05,9.398937920015038e-05,4.3241327666709394e-07,5.080506983791913e-07,0.10270270270270271,3,0.003505760422018048,0.1421338109037403,0.0006075225429449232,0.037037037037037035,0.0011840519469750082,0.07142857142857142,0.03423423423423424,1.0,0.0006325637751863625,0.04,0.00021085459172878748,0.013333333333333334,0
1191,131,1,131,0,132,0.0,0,78,20,58,55.0,55,0.005505649409912171,0.005505649409912171,7.219088845982708e-05,7.219088845982708e-05,0.00014437135462329575,0.00014437135462329575,0.4198473282442748,0.4198473282442748,7.219809055740863e-05,7.219809055740863e-05,5.51130462270295e-07,5.51130462270295e-07,0.4198473282442748,1,0.03594315745137907,0.30151134457776363,0.0049564687955966896,0.09090909090909091,0.009508266628047934,0.16666666666666666,0.4198473282442748,1.0,0.0049564687955966896,0.09090909090909091,0.0049564687955966896,0.09090909090909091,0
1192,91,1,91,0,92,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1193,273,3,819,0,276,0.0,0,18,3,15,5.0,6,0.0019214048423998066,0.002104900516523677,0.0002045651666882884,0.0002573174654229656,0.0004090432532629699,0.000514502540356293,0.018315018315018316,0.02197802197802198,0.00020711476013375563,0.0002618486514794449,7.586621250320719e-07,9.591525695217762e-07,0.054945054945054944,2,0.00259658493964637,0.09128709291752768,0.0004371474250191486,0.023809523809523808,0.0008624419973378801,0.046511627906976744,0.018315018315018312,0.6666666666666666,0.00044917309225264344,0.025,0.0001497243640842145,0.008333333333333333,0
1194,1884,1,1884,1,1884,0.0005307855626326964,0,418,63,356,339.0,339,0.012824147085562612,0.012824147085562612,0.0009101917309483984,0.0009101917309483984,0.0018187280706460508,0.0018187280706460508,0.17993630573248406,0.17993630573248406,0.0009139831331018269,0.0009139831331018269,4.851290515402478e-07,4.851290515402478e-07,0.17993630573248406,1,0.01472990565040533,0.7071067811865475,0.0023262313407053656,0.5,0.004162070488799773,0.6666666666666666,0.17993630573248406,1.0,0.0023262313407053656,0.5,0.0023262313407053656,0.5,0
1195,354,1,354,1,354,0.002824858757062147,0,48,15,34,33.0,33,0.0024573309849053393,0.0024573309849053393,6.473558456232859e-05,6.473558456232859e-05,0.0001294627882753791,0.0001294627882753791,0.09322033898305085,0.09322033898305085,6.477637428966817e-05,6.477637428966817e-05,1.8298410816290443e-07,1.8298410816290443e-07,0.09322033898305085,1,0.006186908490080461,0.2581988897471611,0.0006288918471370482,0.06666666666666667,0.0012253071535615048,0.125,0.09322033898305085,1.0,0.0006288918471370482,0.06666666666666667,0.0006288918471370482,0.06666666666666667,0
1196,1,2,2,0,3,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1197,1,1,1,0,2,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1198,589,1,589,0,590,0.0,0,26,1,25,25.0,25,0.006715392444049051,0.006715392444049051,0.0010376027226695443,0.0010376027226695443,0.0020730544384095525,0.0020730544384095525,0.042444821731748725,0.042444821731748725,0.0010624734381640458,0.0010624734381640458,1.8038598271036432e-06,1.8038598271036432e-06,0.042444821731748725,1,0.0016645904601232274,0.13608276348795434,0.00010178302711440294,0.018518518518518517,0.00020172688685373387,0.03636363636363636,0.042444821731748725,1.0,0.00010178302711440294,0.018518518518518517,0.00010178302711440294,0.018518518518518517,0
1199,174,2,348,0,176,0.0,0,66,10,56,26.5,52,0.002674729544782036,0.004516585445030405,9.324017162409189e-05,0.00011823126034523528,0.0001864617086503379,0.00023643456673365647,0.15229885057471265,0.2988505747126437,9.448003662033554e-05,0.00012070006035003017,5.429887162088249e-07,6.936785077587941e-07,0.3045977011494253,2,0.020419317631714107,0.35355339059327373,0.00427542852733372,0.2,0.007998509875858375,0.3333333333333333,0.15229885057471265,1.0,0.004655168791060155,0.25,0.0023275843955300776,0.125,0
1200,2060,1,2060,0,2061,0.0,0,309,33,276,263.0,263,0.016817593562763383,0.016817593562763383,0.0021823009583869226,0.0021823009583869226,0.0043550977827087715,0.0043550977827087715,0.12766990291262137,0.12766990291262137,0.00221533381627049,0.00221533381627049,1.0754047651798494e-06,1.0754047651798494e-06,0.12766990291262137,1,0.015886160835645598,0.5,0.0029010683239174347,0.25,0.005371910251532629,0.4,0.12766990291262137,1.0,0.0029010683239174347,0.25,0.0029010683239174347,0.25,0
1201,140,3,420,0,143,0.0,0,6,2,4,1.3333333333333333,3,0.002458130639140047,0.005747590508419501,0.0005975304181156652,0.0014402304368698992,0.0011935972395629472,0.0028763183125599234,0.009523809523809523,0.02142857142857143,0.000637377146395941,0.001541623843782117,4.552693902828151e-06,1.101159888415798e-05,0.02857142857142857,2,0.00032726921012996496,0.01930948154544974,1.3005819700729261e-05,0.0011160714285714285,2.599014094445624e-05,0.002229654403567447,0.009523809523809523,0.6666666666666666,1.302538763768671e-05,0.0011185682326621924,4.341795879228903e-06,0.0003728560775540641,0
1202,45,1,45,0,46,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1203,442,1,442,0,443,0.0,0,72,16,56,51.0,51,0.003398680888069199,0.003398680888069199,0.00010003216720670961,0.00010003216720670961,0.00020004432354619748,0.00020004432354619748,0.11538461538461539,0.11538461538461539,0.00010010894208403262,0.00010010894208403262,2.2649081919464395e-07,2.2649081919464395e-07,0.11538461538461539,1,0.011824799034631442,0.5773502691896258,0.002487011863073227,0.3333333333333333,0.004384334433801931,0.5,0.11538461538461539,1.0,0.002487011863073227,0.3333333333333333,0.002487011863073227,0.3333333333333333,0
1204,11,1,11,0,12,0.0,0,3,1,2,2.0,2,0.0006908999547597317,0.0006908999547597317,2.6253540946335137e-06,2.6253540946335137e-06,5.250694404334974e-06,5.250694404334974e-06,0.18181818181818182,0.18181818181818182,2.625385111178496e-06,2.625385111178496e-06,2.3867137374349964e-07,2.3867137374349964e-07,0.18181818181818182,1,0.054764818595043646,0.5773502691896258,0.03036013400335008,0.3333333333333333,0.0455686811619015,0.5,0.18181818181818182,1.0,0.03036013400335008,0.3333333333333333,0.03036013400335008,0.3333333333333333,0
1205,80,1,80,0,81,0.0,0,2,1,1,1.0,1,0.006717615186255738,0.006717615186255738,0.0028089887640449437,0.0028089887640449437,0.0056022408963585435,0.0056022408963585435,0.0125,0.0125,0.0036101083032490976,0.0036101083032490976,4.5126353790613716e-05,4.5126353790613716e-05,0.0125,1,0.0001796563084775765,0.014372504678206121,2.58211113406321e-06,0.0002065688907250568,5.163155720776539e-06,0.0004130524576621231,0.0125,1.0,2.58211113406321e-06,0.0002065688907250568,2.58211113406321e-06,0.0002065688907250568,0
1206,19,2,38,0,21,0.0,0,12,4,8,3.0,5,0.0021932636706916996,0.003072287238956161,9.266315123673179e-05,0.0001787629603146228,0.00018529430891186873,0.00035746201966041106,0.15789473684210525,0.2631578947368421,9.295174573617542e-05,0.0001793400286944046,4.892197144009233e-06,9.438948878652874e-06,0.3157894736842105,2,0.028347666893147962,0.2672612419124244,0.008400285583936198,0.125,0.015294923524458054,0.2222222222222222,0.15789473684210525,1.0,0.009359914837248365,0.14285714285714285,0.004679957418624182,0.07142857142857142,0
1207,130,11,1430,0,141,0.0,0,5,0,5,0.45454545454545453,2,0.0018193689896588842,0.007209372509105905,0.0007477026720792805,0.002777777777777778,0.0014921063612483916,0.00554016620498615,0.0034965034965034965,0.015384615384615385,0.0009693819611360813,0.0034602076124567475,7.4567843164313945e-06,2.6616981634282673e-05,0.038461538461538464,3,0.00038047272323219844,0.03836078769656733,4.61140354757376e-05,0.005319148936170213,9.178807288192838e-05,0.010582010582010581,0.0034965034965034965,0.2727272727272727,4.671861395225503e-05,0.00539568345323741,4.247146722932275e-06,0.0004905166775670373,0
1208,15,2,30,0,17,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1209,233,3,699,1,235,0.00425531914893617,0,108,20,89,28.0,73,0.00513584338187597,0.005479316797711057,0.0006996201735078493,0.0010319917440660474,0.0013978969241531423,0.002061855670103093,0.12017167381974249,0.3133047210300429,0.0007286006026378461,0.0010739216037229282,3.127041213037966e-06,4.609105595377374e-06,0.3605150214592275,3,0.029051967411088064,0.4082482904638631,0.010756156872551109,0.25,0.019137214016386,0.4,0.12160228898426312,1.0,0.014067683513032643,0.3333333333333333,0.005166099559184465,0.16666666666666666,0
1210,123,1,123,0,124,0.0,0,46,9,37,33.0,33,0.0034091247631473985,0.0034091247631473985,4.331373714861731e-05,4.331373714861731e-05,8.662372230009608e-05,8.662372230009608e-05,0.2682926829268293,0.2682926829268293,4.331885433444518e-05,4.331885433444518e-05,3.521858075971153e-07,3.521858075971153e-07,0.2682926829268293,1,0.06542169359682197,0.5773502691896258,0.022386296942263066,0.3333333333333333,0.03814759451978863,0.5,0.2682926829268293,1.0,0.022386296942263066,0.3333333333333333,0.022386296942263066,0.3333333333333333,0
1211,7,1,7,0,8,0.0,0,3,0,3,3.0,3,0.0028625458999496827,0.0028625458999496827,1.9119240328850934e-05,1.9119240328850934e-05,3.8237749580978e-05,3.8237749580978e-05,0.42857142857142855,0.42857142857142855,1.911972773507705e-05,1.911972773507705e-05,2.731389676439579e-06,2.731389676439579e-06,0.42857142857142855,1,0.029426355059285297,0.08032193289024989,0.0020629682962155934,0.0064516129032258064,0.004104621224186442,0.01282051282051282,0.42857142857142855,1.0,0.0020629682962155934,0.0064516129032258064,0.0020629682962155934,0.0064516129032258064,0
1212,394,2,788,0,396,0.0,0,17,1,16,8.0,14,0.008393847359376424,0.01358375940725824,0.0029997956664334566,0.004551365409622887,0.005976875934544995,0.009061488673139158,0.020304568527918784,0.03553299492385787,0.003607561514943308,0.0051928783382789315,9.156247499856112e-06,1.3179894259591198e-05,0.04060913705583756,2,0.003935041471327993,0.2672612419124244,0.00127104310989219,0.125,0.0023536677906667147,0.2222222222222222,0.02030456852791878,1.0,0.0013851502921733928,0.14285714285714285,0.0006925751460866964,0.07142857142857142,0
1213,43,2,86,0,45,0.0,0,3,0,3,1.5,3,0.0008930014319563297,0.0017860028639126594,2.284635067625198e-05,4.569270135250396e-05,4.5690613624940985e-05,9.138122724988197e-05,0.03488372093023256,0.06976744186046512,2.286027798098025e-05,4.57205559619605e-05,5.316343716507035e-07,1.063268743301407e-06,0.06976744186046512,1,0.0023077640610990485,0.04463218426774518,0.00017146210341376948,0.003968253968253968,0.0003418072789977299,0.007905138339920948,0.03488372093023256,0.5,0.00017202453990213283,0.00398406374501992,8.601226995106641e-05,0.00199203187250996,0
1214,91,2,182,0,93,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1215,63,5,315,0,68,0.0,0,89,31,58,10.6,30,0.0029122473895823618,0.0069280497842605804,8.85612553350304e-05,0.00027454014525669506,0.00017708713369937544,0.0005489295873047557,0.16825396825396824,0.47619047619047616,8.8773302593717e-05,0.0002748969136573785,1.4091000411701111e-06,4.3634430739266425e-06,0.8412698412698413,4,0.022612196482928924,0.1690308509457033,0.005730924162607082,0.09090909090909091,0.011033653502429209,0.16666666666666666,0.1682539682539682,0.8,0.006999957353793837,0.14285714285714285,0.0013999914707587676,0.02857142857142857,0
1216,25,1,25,0,26,0.0,0,3,0,3,3.0,3,0.0008406255741335076,0.0008406255741335076,5.888507008304758e-06,5.888507008304758e-06,1.1776944667988301e-05,1.1776944667988301e-05,0.12,0.12,5.888761299060742e-06,5.888761299060742e-06,2.355504519624297e-07,2.355504519624297e-07,0.12,1,0.007113042001578093,0.09759000729485333,0.0005310038055026417,0.009523809523809525,0.0010539853483506126,0.018867924528301886,0.12,1.0,0.0005310038055026417,0.009523809523809525,0.0005310038055026417,0.009523809523809525,0
